Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR12212662,2020/7/13 18:54,2020/7/13 18:42,12132,4813094,0,396,4,,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/011926/SRR12212662,SRX8723251,20200411-1,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP271670,PRJNA645970,,645970,SRS6998440,SAMN15520929,simple,2697049,Severe acute respiratory syndrome coronavirus 2,4144,,,,,,,no,,,,,SMORODINTSEV RESEARCH INSTITUTE OF INFLUENZA,SRA1098285,,public,FAAFA7707557EC4B2D8BB722C8BDC056,D6CEE4024C319A3BF68CEDF5C8B0381D
SRR12212651,2020/7/13 18:54,2020/7/13 18:42,115424,56926334,0,493,49,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/011926/SRR12212651,SRX8723262,20200331-8,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP271670,PRJNA645970,,645970,SRS6998375,SAMN15520930,simple,2697049,Severe acute respiratory syndrome coronavirus 2,4307,,,,,,,no,,,,,SMORODINTSEV RESEARCH INSTITUTE OF INFLUENZA,SRA1098285,,public,5E8A950C9DDCA90C574CAEA21F54CCBF,5B80035D6817722DB6B5D61B6B792E67
SRR12212631,2020/7/13 18:54,2020/7/13 18:42,90493,47572905,0,525,42,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/011926/SRR12212631,SRX8723281,20200411-3,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP271670,PRJNA645970,,645970,SRS6998481,SAMN15520931,simple,2697049,Severe acute respiratory syndrome coronavirus 2,4307V,,,,,,,no,,,,,SMORODINTSEV RESEARCH INSTITUTE OF INFLUENZA,SRA1098285,,public,F35A4996605C5F23B7C69594BABE2DAD,C759B1F38575B243DC3F5F60BADEF41B
SRR12212620,2020/7/13 18:54,2020/7/13 18:42,122885,58700377,0,477,51,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/011926/SRR12212620,SRX8723292,20200331-9,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP271670,PRJNA645970,,645970,SRS6998491,SAMN15520932,simple,2697049,Severe acute respiratory syndrome coronavirus 2,4308,,,,,,,no,,,,,SMORODINTSEV RESEARCH INSTITUTE OF INFLUENZA,SRA1098285,,public,D1B507C7160AC7E1B983B73F407F0743,13104B44EC37A486EDD8C8AF527B0491
SRR12212609,2020/7/13 18:54,2020/7/13 18:42,36330,15222638,0,419,13,,https://sra-download.ncbi.nlm.nih.gov/traces/sra17/SRR/011926/SRR12212609,SRX8723303,20200411-4,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP271670,PRJNA645970,,645970,SRS6998491,SAMN15520932,simple,2697049,Severe acute respiratory syndrome coronavirus 2,4308,,,,,,,no,,,,,SMORODINTSEV RESEARCH INSTITUTE OF INFLUENZA,SRA1098285,,public,3C1F5AF6C0A98F4DBFA3C0FDB91D5594,BE94F990153758133D1F6806ED76CFD2
SRR12212598,2020/7/13 18:54,2020/7/13 18:42,79497,42692542,0,537,37,,https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/011926/SRR12212598,SRX8723314,20200411-5,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP271670,PRJNA645970,,645970,SRS6998513,SAMN15520933,simple,2697049,Severe acute respiratory syndrome coronavirus 2,4308V,,,,,,,no,,,,,SMORODINTSEV RESEARCH INSTITUTE OF INFLUENZA,SRA1098285,,public,8D594A4B59FF3E7165B7114E927FE233,4A00D157EF63384DD06AFE406B8F153F
SRR12212587,2020/7/13 19:02,2020/7/13 18:42,122655,57013034,0,464,49,,https://sra-download.ncbi.nlm.nih.gov/traces/sra8/SRR/011926/SRR12212587,SRX8723325,20200331-10,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP271670,PRJNA645970,,645970,SRS6998522,SAMN15520934,simple,2697049,Severe acute respiratory syndrome coronavirus 2,4326,,,,,,,no,,,,,SMORODINTSEV RESEARCH INSTITUTE OF INFLUENZA,SRA1098285,,public,C87A4D327D117600A0871E8CBC195327,6152DF47B39F58CA36D5B529D3336527
SRR12212576,2020/7/13 18:57,2020/7/13 18:48,136946,60401015,0,441,52,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/011926/SRR12212576,SRX8723336,20200331-11,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP271670,PRJNA645970,,645970,SRS6998534,SAMN15520935,simple,2697049,Severe acute respiratory syndrome coronavirus 2,4328,,,,,,,no,,,,,SMORODINTSEV RESEARCH INSTITUTE OF INFLUENZA,SRA1098285,,public,ADC1BFE40071074E0B23C51F642321E2,8F5D4CB7F0AD10785FAB093B1A0DE5A1
SRR12212668,2020/7/13 18:54,2020/7/13 18:43,30903,10306199,0,333,9,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/011926/SRR12212668,SRX8723245,20200421-25,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP271670,PRJNA645970,,645970,SRS6998445,SAMN15520993,simple,2697049,Severe acute respiratory syndrome coronavirus 2,5029,,,,,,,no,,,,,SMORODINTSEV RESEARCH INSTITUTE OF INFLUENZA,SRA1098285,,public,4A8CD4017CDE48F7F8CC5C9C1888436D,D8AD5A81EA8232105B01ED88BAE09875
SRR12212667,2020/7/13 18:54,2020/7/13 18:42,40851,17700607,0,433,15,,https://sra-download.ncbi.nlm.nih.gov/traces/sra75/SRR/011926/SRR12212667,SRX8723246,20200421-26,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP271670,PRJNA645970,,645970,SRS6998446,SAMN15520994,simple,2697049,Severe acute respiratory syndrome coronavirus 2,5033,,,,,,,no,,,,,SMORODINTSEV RESEARCH INSTITUTE OF INFLUENZA,SRA1098285,,public,4BC0A9CD6AC423F325D94C2B1D9E6328,94D6C55E52483ACAF60CD19A41B45FD2
SRR12212666,2020/7/13 18:54,2020/7/13 18:42,40444,14929301,0,369,13,,https://sra-download.ncbi.nlm.nih.gov/traces/sra72/SRR/011926/SRR12212666,SRX8723247,20200421-27,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP271670,PRJNA645970,,645970,SRS6998447,SAMN15520995,simple,2697049,Severe acute respiratory syndrome coronavirus 2,5047,,,,,,,no,,,,,SMORODINTSEV RESEARCH INSTITUTE OF INFLUENZA,SRA1098285,,public,2E2E2B32FF570B904E46E46B4EE8C3DA,D50A5AF369AA8E05EB6C3B36685E5DB7
SRR12212665,2020/7/13 18:54,2020/7/13 18:42,19454,4095881,0,210,3,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/011926/SRR12212665,SRX8723248,20200421-28,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP271670,PRJNA645970,,645970,SRS6998448,SAMN15520996,simple,2697049,Severe acute respiratory syndrome coronavirus 2,5169,,,,,,,no,,,,,SMORODINTSEV RESEARCH INSTITUTE OF INFLUENZA,SRA1098285,,public,D8A8E9975718F135ED2177D816435674,714C5B720FFA6EE152FA5027460D5A6A
SRR12212664,2020/7/13 18:54,2020/7/13 18:42,19387,4158314,0,214,3,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/011926/SRR12212664,SRX8723249,20200421-29,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP271670,PRJNA645970,,645970,SRS6998450,SAMN15520997,simple,2697049,Severe acute respiratory syndrome coronavirus 2,5170,,,,,,,no,,,,,SMORODINTSEV RESEARCH INSTITUTE OF INFLUENZA,SRA1098285,,public,1A36B2C43114A2433191CC1B8E4CE95D,1B0B09275D01088F30713E2E882E9767
SRR12212663,2020/7/13 18:54,2020/7/13 18:42,62754,28961879,0,461,25,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/011926/SRR12212663,SRX8723250,20200421-30,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP271670,PRJNA645970,,645970,SRS6998451,SAMN15520998,simple,2697049,Severe acute respiratory syndrome coronavirus 2,5244,,,,,,,no,,,,,SMORODINTSEV RESEARCH INSTITUTE OF INFLUENZA,SRA1098285,,public,E0D2B7D36FC56368FEF0D880494DDA9D,0A48054E8244493CFC5C7157D934CF1A
SRR12212661,2020/7/13 18:54,2020/7/13 18:43,91729,55285888,0,602,48,,https://sra-download.ncbi.nlm.nih.gov/traces/sra58/SRR/011926/SRR12212661,SRX8723252,20200421-31,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP271670,PRJNA645970,,645970,SRS6998454,SAMN15520999,simple,2697049,Severe acute respiratory syndrome coronavirus 2,5247,,,,,,,no,,,,,SMORODINTSEV RESEARCH INSTITUTE OF INFLUENZA,SRA1098285,,public,1688A08AECCAA1B9DE1E9DA2D4AF973E,533EBB2D7114DB17C7D9D0E2BD0F52FD
SRR12212660,2020/7/13 18:54,2020/7/13 18:42,61347,24240870,0,395,21,,https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/011926/SRR12212660,SRX8723253,20200421-32,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP271670,PRJNA645970,,645970,SRS6998452,SAMN15521000,simple,2697049,Severe acute respiratory syndrome coronavirus 2,5633,,,,,,,no,,,,,SMORODINTSEV RESEARCH INSTITUTE OF INFLUENZA,SRA1098285,,public,FBA8B8E5F295A4E0D1F5DF63B342AC2C,BC62AC0EBA70D019BA8A2CAA87859770
