Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR12056266,2020/8/6 10:36,2020/6/19 21:00,150970,76093141,0,504,66,,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/011773/SRR12056266,SRX8584569,hCoV-19_Brazil_AM0201_2020,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP268059,PRJNA640656,,640656,SRS6876071,SAMN15327166,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/Brazil/AM0201/2020,,,,,,,no,,,,,LNCC,SRA1089183,,public,CBAD38B14D5ACB6449C4E7E4A6181DB0,16BC165033693977343B554273CA4D92
SRR12056265,2020/8/6 10:36,2020/6/19 21:00,170709,84261027,0,493,73,,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/011773/SRR12056265,SRX8584570,hCoV-19_Brazil_AM0202_2020,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP268059,PRJNA640656,,640656,SRS6876072,SAMN15327167,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/Brazil/AM0202/2020,,,,,,,no,,,,,LNCC,SRA1089183,,public,7CAD13267582D73829223352C9612EA4,986AD5E1B054B47EB0A95CE72649A002
SRR12056225,2020/8/6 10:36,2020/6/19 20:59,151363,75571739,0,499,66,,https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/011773/SRR12056225,SRX8584609,hCoV-19_Brazil_AM0203_2020,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP268059,PRJNA640656,,640656,SRS6876111,SAMN15327168,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/Brazil/AM0203/2020,,,,,,,no,,,,,LNCC,SRA1089183,,public,0D4E7953877CA4183F53D5E8094DE21D,FF5D7514F9C9D2654238A564456CBF62
SRR12056214,2020/8/6 10:36,2020/6/19 20:59,167860,82498866,0,491,72,,https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/011773/SRR12056214,SRX8584620,hCoV-19_Brazil_AM0204_2020,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP268059,PRJNA640656,,640656,SRS6876122,SAMN15327169,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/Brazil/AM0204/2020,,,,,,,no,,,,,LNCC,SRA1089183,,public,A18E6A6610FDFE770326D3F56F84C50B,FC4DA462C8A35C213BC16A7BE8F63E8D
SRR12056260,2020/8/6 10:36,2020/6/19 21:00,187788,93272227,0,496,81,,https://sra-download.ncbi.nlm.nih.gov/traces/sra23/SRR/011773/SRR12056260,SRX8584575,hCoV-19_Brazil_AM0205_2020,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP268059,PRJNA640656,,640656,SRS6876077,SAMN15327170,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/Brazil/AM0205/2020,,,,,,,no,,,,,LNCC,SRA1089183,,public,9821CE43493AC9A780392F49E333CC5E,CF0F007FB4676914322D5BB95F44720B
SRR12056249,2020/8/6 10:36,2020/6/19 21:00,141381,72883276,0,515,63,,https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/011773/SRR12056249,SRX8584586,hCoV-19_Brazil_CE0206_2020,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP268059,PRJNA640656,,640656,SRS6876088,SAMN15327171,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/Brazil/CE0206/2020,,,,,,,no,,,,,LNCC,SRA1089183,,public,ECC6599A8E6A1D5ADA79633241A53D43,2C11BFC6EBA3C18E0B6CF738DE3AD9A4
SRR12056238,2020/8/6 10:36,2020/6/19 20:59,171936,85972464,0,500,75,,https://sra-download.ncbi.nlm.nih.gov/traces/sra5/SRR/011773/SRR12056238,SRX8584597,hCoV-19_Brazil_GO0207_2020,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP268059,PRJNA640656,,640656,SRS6876099,SAMN15327172,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/Brazil/GO0207/2020,,,,,,,no,,,,,LNCC,SRA1089183,,public,87AB8111B531CE1D73311A3E76EA0664,D4791C1E2461D00C430E6CF8DA7AB2C7
SRR12056198,2020/8/6 10:36,2020/6/19 20:58,124454,62677391,0,503,54,,https://sra-download.ncbi.nlm.nih.gov/traces/sra77/SRR/011773/SRR12056198,SRX8584636,hCoV-19_Brazil_GO0208_2020,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP268059,PRJNA640656,,640656,SRS6876139,SAMN15327173,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/Brazil/GO0208/2020,,,,,,,no,,,,,LNCC,SRA1089183,,public,990B42479053CB8102295BD1CD927B7B,5C8549CDA75F2266F41AEE02F1DD91A4
SRR12056187,2020/8/6 10:36,2020/6/19 20:57,138872,71428012,0,514,62,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/011773/SRR12056187,SRX8584647,hCoV-19_Brazil_GO0209_2020,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP268059,PRJNA640656,,640656,SRS6876149,SAMN15327174,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/Brazil/GO0209/2020,,,,,,,no,,,,,LNCC,SRA1089183,,public,F5712EDD8D1EC5F942C2421E3369BE7C,E26977D850C543CD9FB02CAD38859F14
SRR12056234,2020/8/6 10:36,2020/6/19 20:59,132393,70477710,0,532,61,,https://sra-download.ncbi.nlm.nih.gov/traces/sra32/SRR/011773/SRR12056234,SRX8584656,hCoV-19_Brazil_GO0210_2020,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP268059,PRJNA640656,,640656,SRS6876158,SAMN15327175,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/Brazil/GO0210/2020,,,,,,,no,,,,,LNCC,SRA1089183,,public,A981B6B8F8BDA790CDD35AE0AA94BA66,A99074FF64C07AEDC41132CC59FDDA0D
