Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR11637200,2020-04-28 22:04:45,2020-04-28 18:35:11,20996,16521897,0,786,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11637200/SRR11637200.1,SRX8201189,E0148-2_BC45,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258998,PRJNA610248,,610248,SRS6559321,SAMN14765148,simple,2697049,Severe acute respiratory syndrome coronavirus 2,D923110,,,,,,,no,,,,,CDC-PDD,SRA1070184,,public,205AE609E98378B8BF099D49BC4F7029,1E673C4E7AAC70CC77569E25E98FC6C1
SRR11637196,2020-04-28 22:04:45,2020-04-28 18:35:15,28044,21417860,0,763,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11637196/SRR11637196.1,SRX8201193,E0148-2_BC76,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258998,PRJNA610248,,610248,SRS6559325,SAMN14765152,simple,2697049,Severe acute respiratory syndrome coronavirus 2,D923130,,,,,,,no,,,,,CDC-PDD,SRA1070184,,public,8C65404466EA048A605E950DE34CA0E1,283A5623D8530AA62B86DB8A79197700
SRR11637205,2020-04-28 22:04:45,2020-04-28 18:35:15,24992,19793618,0,791,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11637205/SRR11637205.1,SRX8201184,E0148-2_BC27,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258998,PRJNA610248,,610248,SRS6559316,SAMN14765144,simple,2697049,Severe acute respiratory syndrome coronavirus 2,D923214,,,,,,,no,,,,,CDC-PDD,SRA1070184,,public,904426DE8A7FD2A814BFD2A8DA9561B0,0D5B6C388283175C947BB3A0973329DE
SRR11637213,2020-04-28 22:04:45,2020-04-28 18:35:18,139833,125140963,0,894,110,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11637213/SRR11637213.1,SRX8201176,E0148-1_BC74,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258998,PRJNA610248,,610248,SRS6559308,SAMN14765137,simple,2697049,Severe acute respiratory syndrome coronavirus 2,D923286,,,,,,,no,,,,,CDC-PDD,SRA1070184,,public,E54EFF4C7034E4FC8DE53113AE9D731A,4D721E2C4FD3A0F246756B3D1800962B
SRR11637203,2020-04-28 22:04:45,2020-04-28 18:35:09,15494,12360385,0,797,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11637203/SRR11637203.1,SRX8201186,E0148-2_BC39,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258998,PRJNA610248,,610248,SRS6559318,SAMN14765146,simple,2697049,Severe acute respiratory syndrome coronavirus 2,D923304,,,,,,,no,,,,,CDC-PDD,SRA1070184,,public,9B21A571BD01A9A127AB976C3FFB2F59,6EFFA7BC0732E53F7BFD9769CF8668BC
SRR11637218,2020-04-28 22:04:45,2020-04-28 18:35:12,88054,69053929,0,784,61,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11637218/SRR11637218.1,SRX8201171,E0148-1_BC38,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258998,PRJNA610248,,610248,SRS6559303,SAMN14765132,simple,2697049,Severe acute respiratory syndrome coronavirus 2,D923306,,,,,,,no,,,,,CDC-PDD,SRA1070184,,public,9598899A2DBF9588DB7C93F7E2B2CA5E,57C6113EEDF46D98D1CA518D21B59785
SRR11637197,2020-04-28 22:04:45,2020-04-28 18:35:15,17149,13429263,0,783,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11637197/SRR11637197.1,SRX8201192,E0148-2_BC64,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258998,PRJNA610248,,610248,SRS6559324,SAMN14765151,simple,2697049,Severe acute respiratory syndrome coronavirus 2,D923347,,,,,,,no,,,,,CDC-PDD,SRA1070184,,public,6EFBD2ED480F4E0CD7B73240726AE03E,FAB22F82C212AEF498FECB7DDBCEECDB
SRR11637209,2020-04-28 22:04:45,2020-04-28 18:35:10,9473,9042218,0,954,8,,https://sra-download.ncbi.nlm.nih.gov/traces/sra50/SRR/011364/SRR11637209,SRX8201180,E0148-2_BC03,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258998,PRJNA610248,,610248,SRS6559312,SAMN14765140,simple,2697049,Severe acute respiratory syndrome coronavirus 2,D923471,,,,,,,no,,,,,CDC-PDD,SRA1070184,,public,71BD963CADBB52AA0A80A1F0A636D859,D399E64F01575BB51A835574A9B484CC
SRR11637217,2020-04-28 22:04:45,2020-04-28 18:35:11,58176,61891557,0,1063,55,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11637217/SRR11637217.1,SRX8201172,E0148-1_BC49,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258998,PRJNA610248,,610248,SRS6559304,SAMN14765133,simple,2697049,Severe acute respiratory syndrome coronavirus 2,D923526,,,,,,,no,,,,,CDC-PDD,SRA1070184,,public,C2008A7AB0BEBB44E966450948BE7BA7,F170CBE43CC915E7E871CBB6F5E2CD6C
SRR11637191,2020-04-28 22:04:46,2020-04-28 18:35:27,439835,373898710,0,850,327,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11637191/SRR11637191.1,SRX8201198,E0155_BC84,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,GridION,SRP258998,PRJNA610248,,610248,SRS6559330,SAMN14765157,simple,2697049,Severe acute respiratory syndrome coronavirus 2,D923540,,,,,,,no,,,,,CDC-PDD,SRA1070184,,public,87510A386D2F606B67D0B16DB1DF0645,CD0ECE24D9D8B32E89E06F05F83BAF33
